Label,Text
article,45. La hauteur d’un bâtiment agricole ou accessoire correspond à la distance verticale entre le niveau moyen du sol adjacent à ce bâtiment et son point le plus élevé.
article,"46. La hauteur d’un équipement accessoire, incluant une enseigne détachée ou un panneau-réclame, correspond à la distance verticale entre le niveau moyen du sol adjacent à la base de cet équipement et son point le plus élevé."
article,47. La hauteur d’un aménagement de terrain correspond à la distance verticale entre le niveau moyen du sol adjacent à cet aménagement à sa base et son point le plus élevé.
article,"48. Lorsqu’un niveau moyen du sol est mesuré le long d’une ligne de terrain, d’un bâtiment, d’un équipement ou d’un aménagement de terrain, celui-ci est établi à partir de mesures prises aux extrémités de cette ligne de terrain, de ce bâtiment, de cet équipement ou de cet aménagement de terrain, selon le cas applicable, et d’une mesure médiane au centre de ces extrémités ou d’au moins une mesure à tous les 5 m linéaire lorsque la longueur entre ces extrémités est de 15 m ou plus. Cette mesure est prise au niveau du sol : sur toute la largeur de la façade principale avant dans le cas d’un bâtiment principal construit ou projeté; de l’endroit où ils sont construits, érigés ou implantés en prenant, le cas échéant, la moyenne du niveau du sol aux extrémités de ceux-ci, à la fondation ou à la base dans le cas d’un bâtiment agricole ou accessoire construit ou projeté; le long de l’endroit où ils sont construits, érigés ou implantés dans le cas des équipements accessoires et des aménagements de terrain existants ou projetés."
article,"49. Il n’est pas obligatoire de tenir compte des dépressions situées, comme les entrées pour véhicules ou pour piétons, dans le calcul du niveau moyen du sol."
article,"50. Le nombre d’étages d’un bâtiment correspond à la somme de ses étages, soit le rez-de-chaussée et les étages au-dessus de celui-ci. Calcul du nombre d’étages d’un bâtiment"
article,"51. Le nombre minimum d’étages d’un bâtiment principal doit être égal ou supérieur au nombre minimum d’étages prescrit au titre 7, et ce, sur une superficie de plancher pour chacun de ces étages correspondant à au moins 60 % de l’emprise au sol de ce bâtiment."
article,"52. Une construction technique hors toit ou une construction habitable hors toit n’est pas comptabilisée dans le nombre d’étages sauf, le cas échéant, pour les dispositions du CCQ applicables en vertu de ce règlement."
article,"53. Une mezzanine est exemptée du calcul du nombre d’étages si sa superficie de plancher ne dépasse pas 40 % de celle de la surface de plancher immédiatement en dessous, sauf, le cas échéant, pour les dispositions du CCQ applicables en vertu de ce règlement."
article,"54. Un comble de toit aménagé en espace habitable est exempté du calcul du nombre d’étages sauf, le cas échéant, pour les dispositions du CCQ applicables en vertu de ce règlement. Pour ne pas être comptabilisé, l’espace doit être localisé en entier dans le comble et il ne peut pas y avoir plus d’un plancher. Un toit en fausse mansarde n’est pas considéré comme un comble. Nombre d’étages et espace habitable dans un comble Toit en fausse mansarde n’étant pas considéré comme un comble"
chapitre,CHAPITRE 1 SUPERFICIE ET DIMENSIONS DES LOTS
chapitre,CHAPITRE 2 TERRAIN PARTAGÉ
chapitre,CHAPITRE 3 VOIE DE CIRCULATION
section,SECTION 1 Règles de calcul et de mesure
section,SECTION 2 Superficie et dimensions d’un lot
sous-section,Sous-section 1 Mesure de la profondeur d’un lot autre qu’un lot riverain
sous-section,Sous-section 2 Mesure de la profondeur d’un lot riverain
sous-section,Sous-section 3 Mesure de la largeur d’un lot du côté de sa ligne avant
sous-section,Sous-section 4 Mesure de la largeur d’un lot du côté de sa ligne avant secondaire
sous-section,Sous-section 5 Mesure d’une profondeur ou d’une largeur d’un lot d’angle
sous-section,Sous-section 6 Mesure de la largeur de certains lots situés à l’extérieur d’une courbe
article,"55. La profondeur « P » d’un lot autre qu’un lot riverain correspond à la distance moyenne mesurée entre la ligne avant et la ligne arrière du lot selon la formule « P = (A-A’+B-B’+C-C’)/3 », le tout tel qu’illustré sur les figures ci-dessous : pour les distances latérales A-A’ et B-B’, 2 droites « a » et « b » doivent être tracées de manière à relier les 2 extrémités de la ligne avant du lot aux 2 extrémités de la ligne arrière de ce même lot. La mesure de ces droites correspond aux distances A-A’ et B-B’; pour la distance centrale C-C’ : 2 droites « d » et « e » doivent être tracées entre les points A et B (droite « d ») et entre les points A’ et B’ (droite « e »); une droite « c » doit, par la suite, être tracée à partir des points médians des droites « d » et « e », le tout tel qu’illustré aux figures ci-dessous : si la droite « c » croise la ligne avant ou arrière du lot, la distance C-C’ doit être mesurée à partir de la ligne avant ou arrière du lot; si la droite « c » ne croise pas la ligne avant ou arrière du lot, elle doit être prolongée respectivement jusqu’à la ligne avant ou arrière du lot. La mesure de cette droite correspond à la distance C-C’. Mesure de la profondeur d’un lot autre qu'un lot riverain – Exemple 1 Mesure de la profondeur d’un lot autre qu'un lot riverain – Exemple 2 Mesure de la profondeur d’un lot autre qu'un lot riverain – Exemple 3 Mesure de la profondeur d’un lot autre qu'un lot riverain – Exemple 4 Mesure de la profondeur d’un lot autre qu'un lot riverain – Exemple 5 Mesure de la profondeur d’un lot autre qu'un lot riverain – Exemple 6 Mesure de la profondeur d’un lot autre qu'un lot riverain – Exemple 7"
article,"56. La profondeur « P r » d’un lot riverain correspond à la distance moyenne mesurée entre la ligne avant du lot et la ligne des hautes eaux selon la formule « P r = (A-A’+B-B’+C-C’)/3 », le tout tel qu’illustré à la figure 23 (étape finale) ci-dessous. Les distances « A-A’ », « BB’ » et « C-C’ » doivent être déterminées de la façon suivante : pour les distances latérales A-A’ et B-B’, 2 droites « a » et « b » doivent être tracées de manière à relier les 2 extrémités de la ligne avant du lot aux 2 extrémités de la ligne arrière de ce même lot, le tout tel qu’illustré à la figure 18 (étape 1) ci-dessous : si l’une de ces droites croise la ligne des hautes eaux, la distance A-A’ ou B-B’ doit être mesurée entre la ligne avant du lot et la ligne des hautes eaux; si l’une de ces droites ne croise pas la ligne des hautes eaux, elle doit être prolongée au-delà de la ligne arrière du lot jusqu’à la ligne des hautes eaux ou sur une distance d’au plus 15 m, selon la première situation rencontrée. La mesure de cette droite correspond à la distance A-A’ ou B-B’, selon le cas applicable, le tout tel qu’illustré à la figure 19 (étape 2) ci-dessous; pour la distance centrale C-C’ : 2 droites « d » et « e » doivent être tracées entre les points A et B (droite « d ») et entre les points A’ et B’ (droite « e »), le tout tel qu’illustré à la figure 20 (étape 3) ci-dessous; une droite « c » doit, par la suite, être tracée à partir des points médians des droites « d » et « e », le tout tel qu’illustré à la figure 21 (étape 4) ci-dessous : si la droite « c » croise la ligne avant du lot et la ligne des hautes eaux, la distance C-C’ doit être mesurée entre la ligne avant de lot et la ligne des hautes eaux, le tout tel qu’illustré à la figure 22 (étape 5) ci-dessous; si la droite « c » ne croise pas la ligne avant du lot ou la ligne des hautes eaux, elle doit être prolongée respectivement jusqu’à la ligne avant du lot ou jusqu’à la ligne des hautes eaux ou sur une distance d’au plus 15 m, selon la première situation rencontrée. La mesure de cette droite correspond à la distance C-C’, le tout tel qu’illustré à la figure 22 (étape 5) ci-dessous; malgré les sous-paragraphes a) et b), la droite C-C’ doit être contenue à l’intérieur du lot, à l’exception, le cas échéant, d’un prolongement rectiligne au-delà d’une ligne avant ou arrière du lot, et ce, de façon à éviter que sa forme soit trop irrégulière. Dans le cas contraire, l’opération cadastrale visant à créer ce lot est prohibée. Mesure de la profondeur d’un lot riverain (étape 1) Mesure de la profondeur d’un lot riverain (étape 2) Mesure de la profondeur d’un lot riverain (étape 3) Mesure de la profondeur d’un lot riverain (étape 4) Mesure de la profondeur d’un lot riverain (étape 5) Mesure de la profondeur d’un lot riverain (étape finale)"
article,"57. La largeur d’un lot du côté de sa ligne avant est la plus courte distance entre : les lignes latérales du lot dans le cas d’un lot intérieur ou transversal; la ligne latérale et la ligne avant secondaire du lot dans le cas d’un lot d’angle; les lignes avant secondaires du lot dans le cas d’un lot formant un îlot. Cette plus courte distance est mesurée dans un espace compris entre la ligne avant du lot et la marge avant minimale prescrite. Pour l’application de cette disposition, cet espace doit être délimité par 2 droites « D1 » et « D2 » tracées à cette ligne avant et à cette marge avant minimale prescrite de manière à relier : les extrémités de la ligne avant du lot pour la droite « D1 »; les intersections de ladite marge avant minimale prescrite avec les lignes de lot visées, selon le cas applicable, au premier alinéa pour la droite « D2 », le tout tel qu’illustré sur les figures ci-dessous. Mesure de la largeur d’un lot – Exemple 1 Mesure de la largeur d’un lot – Exemple 2 Mesure de la largeur d’un lot – Exemple 3 Mesure de la largeur d’un lot – Exemple 4 Malgré le deuxième alinéa, dans le cas où une partie de la ligne avant d’un lot n’est pas adjacente à une emprise de rue, la plus courte distance est mesurée uniquement dans la partie de la cour avant adjacente à cette emprise de rue, le tout tel qu’illustré à la figure ci-dessous. Mesure de la largeur d’un lot lorsqu’une partie de la ligne avant n’est pas adjacente à une rue"
